DATE;REGION;AREA;TEMP
2020-01-04;Удмуртия;5;-1.2777777777777775
2020-01-04;Ульяновская обл.;3;-0.8703703703703708
2020-01-04;ХМАО – Югра;5;-6.650793650793652
2020-01-04;Хабаровский край;7;-22.123931623931625
2020-01-04;Хакасия;4;-8.833333333333334
2020-01-04;Челябинская обл.;5;-5.361111111111111
2020-01-04;Чувашия;3;-1.4629629629629635
2020-01-04;Чукотский АО;7;-28.728395061728392
2020-01-04;Ямало-Ненецкий АО;5;-11.11111111111111
2020-01-04;Ярославская обл.;1;-0.3555555555555555
2020-01-05;Адыгея;2;3.7222222222222237
2020-01-05;Алтай;4;-11.444444444444443
2020-01-05;Алтайский край;4;-6.798611111111111
2020-01-05;Амурская обл.;7;-25.905982905982906
2020-01-05;Архангельская обл.;6;-4.488215488215489
2020-01-05;Астраханская обл.;2;-1.3796296296296295
2020-01-05;Башкортостан;5;-2.2152777777777777
2020-01-05;Белгородская обл.;1;-0.42592592592592676
2020-01-05;Брянская обл.;1;-0.4027777777777776
2020-01-05;Бурятия;4;-19.177777777777777
2020-01-05;Владимирская обл.;1;-1.083333333333333
2020-01-05;Волгоградская обл.;2;-0.1666666666666666
2020-01-05;Вологодская обл.;1;-1.1388888888888886
2020-01-05;Воронежская обл.;1;0.5833333333333333
2020-01-05;Дагестан;2;2.8888888888888893
2020-01-05;Еврейская АО;7;-17.555555555555554
2020-01-05;Забайкальский край;4;-21.123015873015873
2020-01-05;Ивановская обл.;1;-0.6944444444444444
2020-01-05;Иркутская обл.;4;-12.029411764705882
2020-01-05;Кабардино-Балкария;2;-1.4166666666666672
2020-01-05;Калининградская обл.;6;1.7777777777777795
2020-01-05;Калмыкия;2;1.2222222222222225
2020-01-05;Калужская обл.;1;-0.8055555555555556
2020-01-05;Камчатский край;7;-4.449494949494951
2020-01-05;Карачаево-Черкессия;2;-5.138888888888889
2020-01-05;Карелия;6;-6.311965811965812
2020-01-05;Кемеровская обл.;4;-2.6111111111111107
2020-01-05;Кировская обл.;5;-1.4583333333333333
2020-01-05;Коми;6;-3.013071895424837
2020-01-05;Костромская обл.;1;-0.8425925925925927
2020-01-05;Краснодарский край;4;2.7291666666666665
2020-01-05;Красноярский край;7;-5.288706739526413
2020-01-05;Крым;2;4.444444444444443
2020-01-05;Курганская обл.;5;-5.944444444444444
2020-01-05;Курская обл.;1;-0.5740740740740744
2020-01-05;Ленинградская обл.;6;-1.5787037037037042
2020-01-05;Липецкая обл.;1;-1.2222222222222219
2020-01-05;Магаданская обл.;7;-28.19753086419753
2020-01-05;Марий Эл;3;-1.314814814814815
2020-01-05;Мордовия;3;-1.0740740740740742
2020-01-05;Москва;1;0.11111111111111137
2020-01-05;Московская обл.;1;-0.10317460317460295
2020-01-05;Мурманская обл.;6;-8.73076923076923
2020-01-05;Ненецкий АО;6;-4.6
2020-01-05;Нижегородская обл.;3;-1.135802469135802
2020-01-05;Новгородская обл.;6;-0.2777777777777778
2020-01-05;Новосибирская обл.;4;-3.6840277777777777
2020-01-05;Омская обл.;4;-5.404761904761904
2020-01-05;Оренбургская обл.;5;-1.8412698412698412
2020-01-05;Орловская обл.;1;-1.0000000000000004
2020-01-05;Пензенская обл.;3;-0.47777777777777786
2020-01-05;Пермский край;5;-2.625
2020-01-05;Приморский край;7;-9.95
2020-01-05;Псковская обл.;6;0.1888888888888884
2020-01-05;Ростовская обл.;2;-0.04545454545454537
2020-01-05;Рязанская обл.;1;-2.0444444444444443
2020-01-05;Самарская обл.;3;0.03968253968253997
2020-01-05;Санкт-Петербург;6;-1.722222222222223
2020-01-05;Саратовская обл.;3;-0.6064814814814812
2020-01-05;Саха (Якутия);7;-32.46540880503146
2020-01-05;Сахалинская обл.;7;-8.388888888888888
2020-01-05;Свердловская обл.;5;-2.1180555555555554
2020-01-05;Смоленская обл.;1;-0.5222222222222221
2020-01-05;Ставропольский край;2;-0.9761904761904763
2020-01-05;Тамбовская обл.;1;-0.39999999999999974
2020-01-05;Татарстан;3;-0.7777777777777778
2020-01-05;Тверская обл.;1;-0.6777777777777776
2020-01-05;Томская обл.;4;-4.468253968253968
2020-01-05;Тульская обл.;1;-1.1250000000000002
2020-01-05;Тыва;4;-28.79365079365079
2020-01-05;Тюменская обл.;5;-4.173611111111111
2020-01-05;Удмуртия;5;-1.8888888888888886
2020-01-05;Ульяновская обл.;3;0.22222222222222276
2020-01-05;ХМАО – Югра;5;-2.9903381642512072
2020-01-05;Хабаровский край;7;-20.412037037037038
2020-01-05;Хакасия;4;-9.2
2020-01-05;Челябинская обл.;5;-6.152777777777778
2020-01-05;Чувашия;3;-1.5185185185185184
2020-01-05;Чукотский АО;7;-32.33333333333334
2020-01-05;Ямало-Ненецкий АО;5;-5.152777777777778
2020-01-05;Ярославская обл.;1;-0.34444444444444466
2020-01-06;Адыгея;2;2.4444444444444438
2020-01-06;Алтай;4;-22.055555555555557
2020-01-06;Алтайский край;4;-15.61111111111111
2020-01-06;Амурская обл.;7;-22.27777777777778
2020-01-06;Архангельская обл.;6;-8.99074074074074
2020-01-06;Астраханская обл.;2;-3.3796296296296298
2020-01-06;Башкортостан;5;-2.6875
2020-01-06;Белгородская обл.;1;-1.5925925925925928
2020-01-06;Брянская обл.;1;-1.2916666666666667
2020-01-06;Бурятия;4;-16.09027777777778
2020-01-06;Владимирская обл.;1;-3.4999999999999996
2020-01-06;Волгоградская обл.;2;0.36904761904761935
2020-01-06;Вологодская обл.;1;-6.3086419753086425
2020-01-06;Воронежская обл.;1;-1.0486111111111112
2020-01-06;Дагестан;2;3.2407407407407405
2020-01-06;Еврейская АО;7;-17.73611111111111
2020-01-06;Забайкальский край;4;-24.38888888888889
2020-01-06;Ивановская обл.;1;-2.666666666666667
2020-01-06;Иркутская обл.;4;-11.1
2020-01-06;Кабардино-Балкария;2;-2.6388888888888893
2020-01-06;Калининградская обл.;6;2.7777777777777777
2020-01-06;Калмыкия;2;-1.5925925925925923
2020-01-06;Калужская обл.;1;-1.7916666666666667
2020-01-06;Камчатский край;7;-11.755555555555556
2020-01-06;Карачаево-Черкессия;2;-4.361111111111111
2020-01-06;Карелия;6;-4.7905982905982905
2020-01-06;Кемеровская обл.;4;-5.180555555555556
2020-01-06;Кировская обл.;5;-5.619047619047619
2020-01-06;Коми;6;-9.435185185185187
2020-01-06;Костромская обл.;1;-5.916666666666667
2020-01-06;Краснодарский край;4;3.4305555555555567
2020-01-06;Красноярский край;7;-5.3955223880597005
2020-01-06;Крым;2;1.7361111111111123
2020-01-06;Курганская обл.;5;-5.203703703703702
2020-01-06;Курская обл.;1;-1.518518518518519
2020-01-06;Ленинградская обл.;6;-2.3148148148148144
2020-01-06;Липецкая обл.;1;-2.333333333333334
2020-01-06;Магаданская обл.;7;-31.88888888888889
2020-01-06;Марий Эл;3;-2.5
2020-01-06;Мордовия;3;-3.925925925925926
2020-01-06;Москва;1;-1.2777777777777775
2020-01-06;Московская обл.;1;-1.4603174603174605
2020-01-06;Мурманская обл.;6;-8.448717948717947
2020-01-06;Ненецкий АО;6;-5.950000000000001
2020-01-06;Нижегородская обл.;3;-3.5864197530864206
2020-01-06;Новгородская обл.;6;-1.097222222222222
2020-01-06;Новосибирская обл.;4;-6.489583333333333
2020-01-06;Омская обл.;4;-4.11111111111111
2020-01-06;Оренбургская обл.;5;-2.380952380952381
2020-01-06;Орловская обл.;1;-1.6388888888888895
2020-01-06;Пензенская обл.;3;-2.1999999999999997
2020-01-06;Пермский край;5;-5.222222222222222
2020-01-06;Приморский край;7;-7.866666666666667
2020-01-06;Псковская обл.;6;-0.6111111111111112
2020-01-06;Ростовская обл.;2;0.7929292929292928
2020-01-06;Рязанская обл.;1;-3.6444444444444444
2020-01-06;Самарская обл.;3;-2.0238095238095233
2020-01-06;Санкт-Петербург;6;-0.9444444444444441
2020-01-06;Саратовская обл.;3;-0.8981481481481483
2020-01-06;Саха (Якутия);7;-26.586288416075654
2020-01-06;Сахалинская обл.;7;-4.097222222222222
2020-01-06;Свердловская обл.;5;-4.4375
2020-01-06;Смоленская обл.;1;-1.988888888888889
2020-01-06;Ставропольский край;2;-1.0952380952380953
2020-01-06;Тамбовская обл.;1;-2.5555555555555554
2020-01-06;Татарстан;3;-4.209876543209877
2020-01-06;Тверская обл.;1;-2.283333333333333
2020-01-06;Томская обл.;4;-5.595238095238095
2020-01-06;Тульская обл.;1;-2.0
2020-01-06;Тыва;4;-30.492063492063494
2020-01-06;Тюменская обл.;5;-4.381944444444445
2020-01-06;Удмуртия;5;-3.2777777777777772
2020-01-06;Ульяновская обл.;3;-3.4444444444444446
2020-01-06;ХМАО – Югра;5;-4.931818181818182
2020-01-06;Хабаровский край;7;-23.645833333333332
2020-01-06;Хакасия;4;-9.592592592592593
2020-01-06;Челябинская обл.;5;-3.013888888888889
2020-01-06;Чувашия;3;-2.7962962962962963
2020-01-06;Чукотский АО;7;-33.51111111111111
2020-01-06;Ямало-Ненецкий АО;5;-10.88888888888889
2020-01-06;Ярославская обл.;1;-2.2444444444444445
2020-01-07;Адыгея;2;1.6666666666666667
2020-01-07;Алтай;4;-23.61111111111111
2020-01-07;Алтайский край;4;-16.34027777777778
2020-01-07;Амурская обл.;7;-22.690476190476186
2020-01-07;Архангельская обл.;6;-3.6272401433691757
2020-01-07;Астраханская обл.;2;-1.9444444444444444
2020-01-07;Башкортостан;5;-4.409722222222222
2020-01-07;Белгородская обл.;1;-3.8148148148148144
2020-01-07;Брянская обл.;1;-2.166666666666667
2020-01-07;Бурятия;4;-17.131944444444443
2020-01-07;Владимирская обл.;1;-3.0277777777777772
2020-01-07;Волгоградская обл.;2;-1.5595238095238098
2020-01-07;Вологодская обл.;1;-2.864197530864198
2020-01-07;Воронежская обл.;1;-3.0763888888888884
2020-01-07;Дагестан;2;5.7407407407407405
2020-01-07;Еврейская АО;7;-17.13888888888889
2020-01-07;Забайкальский край;4;-24.86805555555556
2020-01-07;Ивановская обл.;1;-3.4166666666666665
2020-01-07;Иркутская обл.;4;-12.247863247863247
2020-01-07;Кабардино-Балкария;2;-0.38888888888888845
2020-01-07;Калининградская обл.;6;2.999999999999999
2020-01-07;Калмыкия;2;-1.4444444444444446
2020-01-07;Калужская обл.;1;-2.402777777777778
2020-01-07;Камчатский край;7;-13.044444444444443
2020-01-07;Карачаево-Черкессия;2;-1.1111111111111112
2020-01-07;Карелия;6;0.4572649572649577
2020-01-07;Кемеровская обл.;4;-8.208333333333332
2020-01-07;Кировская обл.;5;-6.7063492063492065
2020-01-07;Коми;6;-10.608024691358024
2020-01-07;Костромская обл.;1;-4.9907407407407405
2020-01-07;Краснодарский край;4;2.182539682539683
2020-01-07;Красноярский край;7;-8.147817460317459
2020-01-07;Крым;2;0.555555555555555
2020-01-07;Курганская обл.;5;-9.388888888888888
2020-01-07;Курская обл.;1;-3.574074074074074
2020-01-07;Ленинградская обл.;6;1.1064814814814814
2020-01-07;Липецкая обл.;1;-3.3055555555555554
2020-01-07;Магаданская обл.;7;-37.51851851851852
2020-01-07;Марий Эл;3;-4.166666666666667
2020-01-07;Мордовия;3;-7.148148148148148
2020-01-07;Москва;1;-1.5185185185185184
2020-01-07;Московская обл.;1;-1.8095238095238098
2020-01-07;Мурманская обл.;6;-4.2569444444444455
2020-01-07;Ненецкий АО;6;-7.327777777777778
2020-01-07;Нижегородская обл.;3;-4.87037037037037
2020-01-07;Новгородская обл.;6;0.9444444444444441
