DATE;REGION;AREA;TEMP
2019-01-01;Тамбовская обл.;1;-9.255555555555556
2019-01-01;Татарстан;3;-12.91358024691358
2019-01-01;Тверская обл.;1;-2.055555555555556
2019-01-01;Томская обл.;4;-17.23931623931624
2019-01-01;Тульская обл.;1;-6.0694444444444455
2019-01-01;Тыва;4;-38.988888888888894
2019-01-01;Тюменская обл.;5;-17.60185185185185
2019-01-01;Удмуртия;5;-10.518518518518519
2019-01-01;Ульяновская обл.;3;-13.814814814814815
2019-01-01;ХМАО – Югра;5;-17.024999999999995
2019-01-01;Хабаровский край;7;-21.766666666666673
2019-01-01;Хакасия;4;-17.73611111111111
2019-01-01;Чечня;2;0.2777777777777778
2019-01-01;Чувашия;3;-9.648148148148147
2019-01-01;Чукотский АО;7;-31.065656565656568
2019-01-01;Ямало-Ненецкий АО;5;-15.052631578947368
2019-01-01;Ярославская обл.;1;-4.844444444444444
2019-01-02;Адыгея;2;1.2777777777777761
2019-01-02;Алтай;4;-25.944444444444443
2019-01-02;Алтайский край;4;-23.15277777777778
2019-01-02;Амурская обл.;7;-22.794444444444444
2019-01-02;Архангельская обл.;6;-4.300347222222223
2019-01-02;Астраханская обл.;2;-1.981481481481481
2019-01-02;Башкортостан;5;-9.563492063492065
2019-01-02;Белгородская обл.;1;-3.8518518518518516
2019-01-02;Брянская обл.;1;-0.5972222222222214
2019-01-02;Бурятия;4;-31.50462962962963
2019-01-02;Владимирская обл.;1;-4.583333333333334
2019-01-02;Волгоградская обл.;2;-4.015873015873015
2019-01-02;Вологодская обл.;1;-3.475308641975308
2019-01-02;Воронежская обл.;1;-4.513888888888889
2019-01-02;Дагестан;2;1.5462962962962974
2019-01-02;Еврейская АО;7;-21.055555555555557
2019-01-02;Забайкальский край;4;-29.63333333333333
2019-01-02;Ивановская обл.;1;-5.166666666666666
2019-01-02;Иркутская обл.;4;-29.38034188034188
2019-01-02;Кабардино-Балкария;2;-0.13888888888888792
2019-01-02;Калининградская обл.;6;1.6111111111111103
2019-01-02;Калмыкия;2;-1.0648148148148144
2019-01-02;Калужская обл.;1;-2.2638888888888893
2019-01-02;Камчатский край;7;-15.777777777777779
2019-01-02;Карачаево-Черкессия;2;-5.138888888888889
2019-01-02;Карелия;6;-3.666666666666667
2019-01-02;Кемеровская обл.;4;-17.777777777777775
2019-01-02;Кировская обл.;5;-7.6736111111111125
2019-01-02;Коми;6;-6.43827160493827
2019-01-02;Костромская обл.;1;-5.5092592592592595
2019-01-02;Краснодарский край;4;2.5208333333333335
2019-01-02;Красноярский край;7;-19.341025641025638
2019-01-02;Крым;2;2.555555555555555
2019-01-02;Курганская обл.;5;-18.555555555555557
2019-01-02;Курская обл.;1;-3.7407407407407405
2019-01-02;Ленинградская обл.;6;-0.3535353535353535
2019-01-02;Липецкая обл.;1;-4.611111111111112
2019-01-02;Магаданская обл.;7;-31.40972222222222
2019-01-02;Марий Эл;3;-7.018518518518519
2019-01-02;Мордовия;3;-5.981481481481481
2019-01-02;Москва;1;-2.9074074074074066
2019-01-02;Московская обл.;1;-3.2222222222222223
2019-01-02;Мурманская обл.;6;-10.318181818181818
2019-01-02;Ненецкий АО;6;-10.098765432098766
2019-01-02;Нижегородская обл.;3;-5.913580246913579
2019-01-02;Новгородская обл.;6;0.5000000000000002
2019-01-02;Новосибирская обл.;4;-22.444444444444446
2019-01-02;Омская обл.;4;-19.314814814814817
2019-01-02;Оренбургская обл.;5;-6.822222222222223
2019-01-02;Орловская обл.;1;-3.583333333333333
2019-01-02;Пензенская обл.;3;-6.4
2019-01-02;Пермский край;5;-9.25
2019-01-02;Приморский край;7;-11.358974358974361
2019-01-02;Псковская обл.;6;0.43333333333333324
2019-01-02;Ростовская обл.;2;-2.0252525252525255
2019-01-02;Рязанская обл.;1;-4.9222222222222225
2019-01-02;Самарская обл.;3;-6.150793650793652
2019-01-02;Санкт-Петербург;6;0.16666666666666508
2019-01-02;Саратовская обл.;3;-6.6759259259259265
2019-01-02;Саха (Якутия);7;-24.006459948320416
2019-01-02;Сахалинская обл.;7;-13.506172839506172
2019-01-02;Свердловская обл.;5;-10.673611111111112
2019-01-02;Северная Осетия;2;-3.111111111111112
2019-01-02;Смоленская обл.;1;-0.4555555555555557
2019-01-02;Ставропольский край;2;-0.11111111111111098
2019-01-02;Тамбовская обл.;1;-5.177777777777779
2019-01-02;Татарстан;3;-6.919753086419753
2019-01-02;Тверская обл.;1;-1.0555555555555554
2019-01-02;Томская обл.;4;-19.91269841269841
2019-01-02;Тульская обл.;1;-4.027777777777778
2019-01-02;Тыва;4;-36.52777777777778
2019-01-02;Тюменская обл.;5;-14.5625
2019-01-02;Удмуртия;5;-8.407407407407407
2019-01-02;Ульяновская обл.;3;-6.666666666666667
2019-01-02;ХМАО – Югра;5;-16.21666666666667
2019-01-02;Хабаровский край;7;-24.26923076923077
2019-01-02;Хакасия;4;-23.59259259259259
2019-01-02;Челябинская обл.;5;-12.36111111111111
2019-01-02;Чечня;2;-0.7222222222222227
2019-01-02;Чувашия;3;-6.833333333333333
2019-01-02;Чукотский АО;7;-29.67094017094017
2019-01-02;Ямало-Ненецкий АО;5;-14.728758169934638
2019-01-02;Ярославская обл.;1;-3.1333333333333333
2019-01-03;Адыгея;2;4.055555555555554
2019-01-03;Алтай;4;-28.083333333333336
2019-01-03;Алтайский край;4;-24.055555555555554
2019-01-03;Амурская обл.;7;-24.794871794871792
2019-01-03;Архангельская обл.;6;-6.7413793103448265
2019-01-03;Астраханская обл.;2;-2.138888888888889
2019-01-03;Башкортостан;5;-7.796296296296297
2019-01-03;Белгородская обл.;1;-0.8518518518518515
2019-01-03;Брянская обл.;1;-1.3749999999999998
2019-01-03;Бурятия;4;-27.205555555555556
2019-01-03;Владимирская обл.;1;-3.6944444444444438
2019-01-03;Волгоградская обл.;2;-3.789682539682539
2019-01-03;Вологодская обл.;1;-4.092592592592593
2019-01-03;Воронежская обл.;1;-2.6527777777777777
2019-01-03;Дагестан;2;4.027777777777779
2019-01-03;Еврейская АО;7;-19.333333333333332
2019-01-03;Забайкальский край;4;-27.86868686868687
2019-01-03;Ивановская обл.;1;-3.75
2019-01-03;Иркутская обл.;4;-28.669191919191917
2019-01-03;Кабардино-Балкария;2;-0.16666666666666707
2019-01-03;Калининградская обл.;6;-0.6666666666666663
2019-01-03;Калмыкия;2;-1.4629629629629628
2019-01-03;Калужская обл.;1;-2.5972222222222223
2019-01-03;Камчатский край;7;-19.47222222222222
2019-01-03;Карачаево-Черкессия;2;1.2777777777777781
2019-01-03;Карелия;6;-13.777777777777777
2019-01-03;Кемеровская обл.;4;-21.22222222222222
2019-01-03;Кировская обл.;5;-5.298611111111111
2019-01-03;Коми;6;-6.858024691358025
2019-01-03;Костромская обл.;1;-4.333333333333333
2019-01-03;Краснодарский край;4;2.682539682539683
2019-01-03;Красноярский край;7;-22.036363636363635
2019-01-03;Крым;2;0.847222222222223
2019-01-03;Курганская обл.;5;-11.388888888888891
2019-01-03;Курская обл.;1;-1.5370370370370372
2019-01-03;Ленинградская обл.;6;-3.2833333333333337
2019-01-03;Липецкая обл.;1;-2.5
2019-01-03;Магаданская обл.;7;-31.32638888888889
2019-01-03;Марий Эл;3;-5.481481481481481
2019-01-03;Мордовия;3;-4.851851851851852
2019-01-03;Москва;1;-2.6666666666666665
2019-01-03;Московская обл.;1;-3.0
2019-01-03;Мурманская обл.;6;-16.075757575757574
2019-01-03;Ненецкий АО;6;-11.82638888888889
2019-01-03;Нижегородская обл.;3;-4.191358024691358
2019-01-03;Новгородская обл.;6;-1.0138888888888888
2019-01-03;Новосибирская обл.;4;-22.631944444444443
2019-01-03;Омская обл.;4;-16.022222222222222
2019-01-03;Оренбургская обл.;5;-10.333333333333334
2019-01-03;Орловская обл.;1;-1.8055555555555556
2019-01-03;Пензенская обл.;3;-5.544444444444444
2019-01-03;Пермский край;5;-5.416666666666668
2019-01-03;Приморский край;7;-10.754629629629628
2019-01-03;Псковская обл.;6;-2.9222222222222225
2019-01-03;Ростовская обл.;2;-0.7070707070707068
2019-01-03;Рязанская обл.;1;-3.444444444444445
2019-01-03;Самарская обл.;3;-7.698412698412698
2019-01-03;Санкт-Петербург;6;-3.111111111111112
2019-01-03;Саратовская обл.;3;-7.180555555555557
2019-01-03;Саха (Якутия);7;-27.443310657596367
2019-01-03;Сахалинская обл.;7;-11.660493827160495
2019-01-03;Свердловская обл.;5;-5.819444444444445
2019-01-03;Северная Осетия;2;-3.944444444444445
2019-01-03;Смоленская обл.;1;-1.4555555555555557
2019-01-03;Ставропольский край;2;0.7539682539682541
2019-01-03;Тамбовская обл.;1;-3.8333333333333335
2019-01-03;Татарстан;3;-6.209876543209877
2019-01-03;Тверская обл.;1;-1.8055555555555554
2019-01-03;Томская обл.;4;-22.207070707070706
2019-01-03;Тульская обл.;1;-2.736111111111111
2019-01-03;Тыва;4;-35.5
2019-01-03;Тюменская обл.;5;-10.444444444444445
2019-01-03;Удмуртия;5;-5.37037037037037
2019-01-03;Ульяновская обл.;3;-6.148148148148148
2019-01-03;ХМАО – Югра;5;-9.258333333333335
2019-01-03;Хабаровский край;7;-24.285185185185185
2019-01-03;Хакасия;4;-25.851851851851848
2019-01-03;Челябинская обл.;5;-10.319444444444443
2019-01-03;Чечня;2;0.5555555555555556
2019-01-03;Чувашия;3;-5.870370370370369
2019-01-03;Чукотский АО;7;-36.19444444444444
2019-01-03;Ямало-Ненецкий АО;5;-12.76797385620915
2019-01-03;Ярославская обл.;1;-3.4888888888888894
2019-01-04;Адыгея;2;4.000000000000002
2019-01-04;Алтай;4;-26.194444444444443
2019-01-04;Алтайский край;4;-22.680555555555557
2019-01-04;Амурская обл.;7;-23.78148148148148
2019-01-04;Архангельская обл.;6;-10.909722222222221
2019-01-04;Астраханская обл.;2;-0.1296296296296292
2019-01-04;Башкортостан;5;-14.880952380952381
2019-01-04;Белгородская обл.;1;-3.2037037037037037
2019-01-04;Брянская обл.;1;-2.4861111111111107
2019-01-04;Бурятия;4;-26.991452991452995
2019-01-04;Владимирская обл.;1;-4.055555555555556
2019-01-04;Волгоградская обл.;2;-2.0317460317460316
2019-01-04;Вологодская обл.;1;-5.753086419753086
2019-01-04;Воронежская обл.;1;-2.6597222222222223
2019-01-04;Дагестан;2;5.738095238095239
2019-01-04;Еврейская АО;7;-18.36111111111111
2019-01-04;Забайкальский край;4;-27.38383838383838
2019-01-04;Ивановская обл.;1;-5.055555555555555
2019-01-04;Иркутская обл.;4;-28.772222222222222
2019-01-04;Кабардино-Балкария;2;1.1388888888888893
2019-01-04;Калининградская обл.;6;-0.5555555555555556
2019-01-04;Калмыкия;2;1.6203703703703705
2019-01-04;Калужская обл.;1;-4.361111111111111
2019-01-04;Камчатский край;7;-24.13888888888889
2019-01-04;Карачаево-Черкессия;2;0.8888888888888886
2019-01-04;Карелия;6;-10.90079365079365
2019-01-04;Кемеровская обл.;4;-24.430555555555557
2019-01-04;Кировская обл.;5;-6.819444444444445
2019-01-04;Коми;6;-15.629629629629628
2019-01-04;Костромская обл.;1;-5.888888888888889
2019-01-04;Краснодарский край;4;2.9920634920634916
2019-01-04;Красноярский край;7;-25.23995271867613
2019-01-04;Крым;2;-1.1666666666666665
2019-01-04;Курганская обл.;5;-12.907407407407407
2019-01-04;Курская обл.;1;-2.2037037037037037
2019-01-04;Ленинградская обл.;6;-6.1565656565656575
2019-01-04;Липецкая обл.;1;-2.694444444444444
2019-01-04;Магаданская обл.;7;-36.98888888888889
2019-01-04;Марий Эл;3;-7.592592592592593
2019-01-04;Мордовия;3;-6.092592592592593
2019-01-04;Москва;1;-4.814814814814815
2019-01-04;Московская обл.;1;-4.674603174603175
2019-01-04;Мурманская обл.;6;-9.555555555555555
2019-01-04;Ненецкий АО;6;-12.271604938271604
2019-01-04;Нижегородская обл.;3;-5.65432098765432
2019-01-04;Новгородская обл.;6;-4.444444444444445
2019-01-04;Новосибирская обл.;4;-24.666666666666668
2019-01-04;Омская обл.;4;-13.769841269841269
2019-01-04;Оренбургская обл.;5;-17.34722222222222
2019-01-04;Орловская обл.;1;-2.5555555555555554
2019-01-04;Пензенская обл.;3;-6.299999999999999
2019-01-04;Пермский край;5;-7.652777777777779
2019-01-04;Приморский край;7;-9.087301587301587
2019-01-04;Псковская обл.;6;-5.511111111111111
2019-01-04;Ростовская обл.;2;0.22222222222222177
2019-01-04;Рязанская обл.;1;-3.477777777777778
2019-01-04;Самарская обл.;3;-8.76984126984127
2019-01-04;Санкт-Петербург;6;-6.722222222222223
2019-01-04;Саратовская обл.;3;-6.837962962962962
2019-01-04;Саха (Якутия);7;-27.75786163522013
2019-01-04;Сахалинская обл.;7;-12.522222222222224
2019-01-04;Свердловская обл.;5;-6.715277777777778
2019-01-04;Северная Осетия;2;-1.0000000000000004
2019-01-04;Смоленская обл.;1;-3.2444444444444445
2019-01-04;Ставропольский край;2;1.0634920634920637
2019-01-04;Тамбовская обл.;1;-3.9888888888888885
2019-01-04;Татарстан;3;-8.537037037037038
2019-01-04;Тверская обл.;1;-3.827777777777777
2019-01-04;Томская обл.;4;-16.666666666666664
2019-01-04;Тульская обл.;1;-2.958333333333334
2019-01-04;Тыва;4;-36.74074074074074
2019-01-04;Тюменская обл.;5;-9.277777777777779
2019-01-04;Удмуртия;5;-8.222222222222223
2019-01-04;Ульяновская обл.;3;-7.722222222222222
2019-01-04;ХМАО – Югра;5;-8.558479532163743
2019-01-04;Хабаровский край;7;-23.44753086419753
2019-01-04;Хакасия;4;-28.444444444444443
2019-01-04;Челябинская обл.;5;-17.98148148148148
2019-01-04;Чечня;2;0.6111111111111119
2019-01-04;Чувашия;3;-7.777777777777779
2019-01-04;Чукотский АО;7;-34.24603174603175
2019-01-04;Ямало-Ненецкий АО;5;-13.607638888888891
2019-01-04;Ярославская обл.;1;-5.4
2019-01-05;Адыгея;2;0.11111111111111269
2019-01-05;Алтай;4;-22.944444444444443
2019-01-05;Алтайский край;4;-21.21527777777778
2019-01-05;Амурская обл.;7;-19.925925925925927
2019-01-05;Архангельская обл.;6;-13.17874396135266
2019-01-05;Астраханская обл.;2;-0.04629629629629602
2019-01-05;Башкортостан;5;-9.064814814814815
2019-01-05;Белгородская обл.;1;-3.925925925925926
2019-01-05;Брянская обл.;1;-4.402777777777778
2019-01-05;Бурятия;4;-30.465811965811966
2019-01-05;Владимирская обл.;1;-6.361111111111111
2019-01-05;Волгоградская обл.;2;-2.884920634920635
2019-01-05;Вологодская обл.;1;-8.499999999999998
2019-01-05;Воронежская обл.;1;-4.3125
2019-01-05;Дагестан;2;4.101851851851851
2019-01-05;Еврейская АО;7;-17.462962962962962
2019-01-05;Забайкальский край;4;-29.342592592592585
2019-01-05;Ивановская обл.;1;-6.5
2019-01-05;Иркутская обл.;4;-29.8859649122807
2019-01-05;Кабардино-Балкария;2;0.6388888888888882
2019-01-05;Калининградская обл.;6;1.3888888888888888
2019-01-05;Калмыкия;2;0.6111111111111116
2019-01-05;Калужская обл.;1;-4.5
2019-01-05;Камчатский край;7;-20.333333333333332
2019-01-05;Карачаево-Черкессия;2;-2.638888888888889
2019-01-05;Карелия;6;-12.746031746031747
2019-01-05;Кемеровская обл.;4;-19.22222222222222
2019-01-05;Кировская обл.;5;-9.26388888888889
2019-01-05;Коми;6;-22.36324786324786
2019-01-05;Костромская обл.;1;-8.351851851851851
2019-01-05;Краснодарский край;4;0.7777777777777777
2019-01-05;Красноярский край;7;-22.96393762183236
2019-01-05;Крым;2;-2.319444444444444
2019-01-05;Курганская обл.;5;-13.25925925925926
2019-01-05;Курская обл.;1;-4.592592592592593
2019-01-05;Ленинградская обл.;6;-7.237373737373738
2019-01-05;Липецкая обл.;1;-4.777777777777778
2019-01-05;Магаданская обл.;7;-39.826388888888886
2019-01-05;Марий Эл;3;-8.203703703703704
2019-01-05;Мордовия;3;-6.888888888888888
2019-01-05;Москва;1;-5.907407407407407
2019-01-05;Московская обл.;1;-5.88888888888889
2019-01-05;Мурманская обл.;6;-9.843434343434344
2019-01-05;Ненецкий АО;6;-14.222222222222223
2019-01-05;Нижегородская обл.;3;-7.0925925925925934
2019-01-05;Новгородская обл.;6;-6.097222222222223
2019-01-05;Новосибирская обл.;4;-13.106837606837606
2019-01-05;Омская обл.;4;-10.865079365079364
2019-01-05;Оренбургская обл.;5;-10.188888888888886
2019-01-05;Орловская обл.;1;-4.416666666666667
2019-01-05;Пензенская обл.;3;-6.622222222222223
2019-01-05;Пермский край;5;-9.26388888888889
2019-01-05;Приморский край;7;-11.325925925925926
2019-01-05;Псковская обл.;6;-6.533333333333334
2019-01-05;Ростовская обл.;2;-1.9747474747474754
2019-01-05;Рязанская обл.;1;-5.8
2019-01-05;Самарская обл.;3;-8.317460317460318
2019-01-05;Санкт-Петербург;6;-5.111111111111111
2019-01-05;Саратовская обл.;3;-5.935185185185186
2019-01-05;Саха (Якутия);7;-34.523611111111116
2019-01-05;Сахалинская обл.;7;-14.550000000000002
2019-01-05;Свердловская обл.;5;-8.479166666666668
2019-01-05;Северная Осетия;2;0.777777777777777
2019-01-05;Смоленская обл.;1;-4.700000000000001
2019-01-05;Ставропольский край;2;0.20634920634920703
2019-01-05;Тамбовская обл.;1;-5.377777777777778
2019-01-05;Татарстан;3;-8.364197530864198
2019-01-05;Тверская обл.;1;-5.2555555555555555
2019-01-05;Томская обл.;4;-14.773504273504273
2019-01-05;Тульская обл.;1;-5.486111111111111
2019-01-05;Тыва;4;-36.355555555555554
2019-01-05;Тюменская обл.;5;-11.604166666666666
2019-01-05;Удмуртия;5;-8.407407407407407
2019-01-05;Ульяновская обл.;3;-8.296296296296296
2019-01-05;ХМАО – Югра;5;-19.287878787878785
2019-01-05;Хабаровский край;7;-21.326797385620917
2019-01-05;Хакасия;4;-18.90277777777778
2019-01-05;Челябинская обл.;5;-15.481481481481481
2019-01-05;Чечня;2;0.8333333333333334
2019-01-05;Чувашия;3;-8.648148148148149
2019-01-05;Чукотский АО;7;-29.964646464646464
2019-01-05;Ямало-Ненецкий АО;5;-19.86111111111111
2019-01-05;Ярославская обл.;1;-6.666666666666667
2019-01-06;Адыгея;2;1.5000000000000016
2019-01-06;Алтай;4;-16.416666666666664
2019-01-06;Алтайский край;4;-16.895833333333336
2019-01-06;Амурская обл.;7;-26.341880341880348
2019-01-06;Архангельская обл.;6;-13.182222222222222
2019-01-06;Астраханская обл.;2;-2.0444444444444447
2019-01-06;Башкортостан;5;-8.492063492063492
2019-01-06;Белгородская обл.;1;-6.481481481481481
2019-01-06;Брянская обл.;1;-6.625
2019-01-06;Бурятия;4;-26.205128205128208
2019-01-06;Владимирская обл.;1;-9.5
2019-01-06;Волгоградская обл.;2;-7.017094017094019
2019-01-06;Вологодская обл.;1;-10.928571428571429
2019-01-06;Воронежская обл.;1;-7.0486111111111125
2019-01-06;Дагестан;2;3.518518518518519
2019-01-06;Еврейская АО;7;-17.537037037037038
2019-01-06;Забайкальский край;4;-28.8034188034188
2019-01-06;Ивановская обл.;1;-12.722222222222221
2019-01-06;Иркутская обл.;4;-23.886111111111113
2019-01-06;Кабардино-Балкария;2;-0.3888888888888895
2019-01-06;Калининградская обл.;6;-2.833333333333334
2019-01-06;Калмыкия;2;-1.8703703703703702
2019-01-06;Калужская обл.;1;-7.916666666666666
2019-01-06;Камчатский край;7;-12.111111111111109
2019-01-06;Карачаево-Черкессия;2;-1.1944444444444458
2019-01-06;Карелия;6;-10.162962962962963
2019-01-06;Кемеровская обл.;4;-13.98611111111111
2019-01-06;Кировская обл.;5;-14.291666666666666
2019-01-06;Коми;6;-21.56746031746032
2019-01-06;Костромская обл.;1;-14.361111111111112
2019-01-06;Краснодарский край;4;1.0952380952380945
2019-01-06;Красноярский край;7;-18.645107794361525
2019-01-06;Крым;2;-1.7500000000000002
2019-01-06;Курганская обл.;5;-11.796296296296298
2019-01-06;Курская обл.;1;-7.518518518518519
2019-01-06;Ленинградская обл.;6;-7.636363636363637
2019-01-06;Липецкая обл.;1;-7.694444444444445
2019-01-06;Магаданская обл.;7;-29.98611111111111
2019-01-06;Марий Эл;3;-12.25925925925926
2019-01-06;Мордовия;3;-7.870370370370371
2019-01-06;Москва;1;-8.166666666666666
2019-01-06;Московская обл.;1;-8.968253968253968
2019-01-06;Мурманская обл.;6;-5.060185185185185
2019-01-06;Ненецкий АО;6;-10.407407407407407
2019-01-06;Нижегородская обл.;3;-11.475308641975309
2019-01-06;Новгородская обл.;6;-7.125
2019-01-06;Новосибирская обл.;4;-12.430555555555555
2019-01-06;Омская обл.;4;-12.968253968253967
2019-01-06;Оренбургская обл.;5;-8.490740740740739
2019-01-06;Орловская обл.;1;-6.833333333333334
2019-01-06;Пензенская обл.;3;-8.411111111111111
2019-01-06;Пермский край;5;-8.976190476190476
2019-01-06;Приморский край;7;-12.78282828282828
2019-01-06;Псковская обл.;6;-6.788888888888889
2019-01-06;Ростовская обл.;2;-4.5
2019-01-06;Рязанская обл.;1;-8.7
2019-01-06;Самарская обл.;3;-10.444444444444445
2019-01-06;Санкт-Петербург;6;-7.388888888888889
2019-01-06;Саратовская обл.;3;-10.004629629629628
2019-01-06;Саха (Якутия);7;-33.840277777777786
2019-01-06;Сахалинская обл.;7;-16.47222222222222
2019-01-06;Свердловская обл.;5;-9.198412698412698
2019-01-06;Северная Осетия;2;-1.722222222222223
2019-01-06;Смоленская обл.;1;-8.11111111111111
2019-01-06;Ставропольский край;2;-0.6825396825396826
2019-01-06;Тамбовская обл.;1;-8.955555555555556
2019-01-06;Татарстан;3;-11.160493827160494
2019-01-06;Тверская обл.;1;-8.622222222222224
2019-01-06;Томская обл.;4;-12.576923076923077
2019-01-06;Тульская обл.;1;-9.041666666666668
2019-01-06;Тыва;4;-30.111111111111107
2019-01-06;Тюменская обл.;5;-11.312500000000002
2019-01-06;Удмуртия;5;-10.148148148148149
2019-01-06;Ульяновская обл.;3;-10.814814814814815
2019-01-06;ХМАО – Югра;5;-12.932098765432096
2019-01-06;Хабаровский край;7;-22.094771241830063
2019-01-06;Хакасия;4;-13.069444444444443
2019-01-06;Челябинская обл.;5;-12.222222222222221
2019-01-06;Чечня;2;1.0555555555555547
2019-01-06;Чувашия;3;-11.666666666666666
2019-01-06;Чукотский АО;7;-33.833333333333336
2019-01-06;Ямало-Ненецкий АО;5;-19.425925925925924
2019-01-06;Ярославская обл.;1;-10.61111111111111
2019-01-07;Адыгея;2;2.4444444444444438
2019-01-07;Алтай;4;-20.444444444444443
2019-01-07;Алтайский край;4;-11.944444444444445
2019-01-07;Амурская обл.;7;-24.405982905982906
2019-01-07;Архангельская обл.;6;-4.7703703703703715
2019-01-07;Астраханская обл.;2;-7.144444444444444
2019-01-07;Башкортостан;5;-16.583333333333332
2019-01-07;Белгородская обл.;1;-10.907407407407407
2019-01-07;Брянская обл.;1;-9.472222222222221
2019-01-07;Бурятия;4;-23.31746031746032
2019-01-07;Владимирская обл.;1;-13.416666666666668
2019-01-07;Волгоградская обл.;2;-11.756410256410257
2019-01-07;Вологодская обл.;1;-8.70138888888889
2019-01-07;Воронежская обл.;1;-11.569444444444445
2019-01-07;Дагестан;2;0.6296296296296298
2019-01-07;Еврейская АО;7;-19.166666666666668
2019-01-07;Забайкальский край;4;-26.858585858585858
2019-01-07;Ивановская обл.;1;-12.194444444444445
2019-01-07;Иркутская обл.;4;-19.973684210526315
2019-01-07;Кабардино-Балкария;2;-1.9166666666666674
2019-01-07;Калининградская обл.;6;-0.777777777777777
2019-01-07;Калмыкия;2;-5.8055555555555545
2019-01-07;Калужская обл.;1;-11.833333333333334
2019-01-07;Камчатский край;7;-7.621212121212121
2019-01-07;Карачаево-Черкессия;2;-2.5833333333333335
2019-01-07;Карелия;6;-2.1518518518518515
2019-01-07;Кемеровская обл.;4;-9.319444444444445
2019-01-07;Кировская обл.;5;-15.79861111111111
2019-01-07;Коми;6;-13.6984126984127
2019-01-07;Костромская обл.;1;-12.018518518518519
2019-01-07;Краснодарский край;4;-0.14285714285714288
2019-01-07;Красноярский край;7;-11.530214424951263
2019-01-07;Крым;2;-3.361111111111111
2019-01-07;Курганская обл.;5;-14.351851851851853
2019-01-07;Курская обл.;1;-11.518518518518519
2019-01-07;Ленинградская обл.;6;-4.388888888888888
2019-01-07;Липецкая обл.;1;-13.333333333333332
2019-01-07;Магаданская обл.;7;-25.666666666666668
2019-01-07;Марий Эл;3;-17.018518518518515
